Station,Datetime,Temp,WindSpd,WindDir,Humid,VapPress,DewPt,LocPres,GroundTemp
통영,2024-01-24 11:00,0.6,2.3,290,39,2.5,-11.7,1020.6,0.4
통영,2024-01-24 12:00,1.4,3,270,37,2.5,-11.7,1019.5,3.8
통영,2024-01-24 13:00,1.4,4.6,270,38,2.6,-11.4,1018.6,2.9
통영,2024-01-24 14:00,2.5,4.9,230,39,2.9,-10,1017.8,3
통영,2024-01-24 15:00,2.9,4.5,340,22,1.7,-16.7,1017.6,2.2
통영,2024-01-24 16:00,2,6.2,360,25,1.8,-16,1018,0.8
통영,2024-01-24 17:00,1.3,4.9,340,26,1.7,-16.1,1018.6,0.3
통영,2024-01-24 18:00,0.3,5.6,20,28,1.7,-16.1,1019.5,-0.3
통영,2024-01-24 19:00,-0.4,3.8,360,30,1.8,-15.9,1020.3,-1.4
통영,2024-01-24 20:00,-0.9,4.1,20,34,1.9,-14.8,1020.8,-2
통영,2024-01-24 21:00,-1.5,2.9,340,35,1.9,-15,1021.2,-2.7
통영,2024-01-24 22:00,-1.9,2.7,20,39,2.1,-14,1021.5,-3.5
통영,2024-01-24 23:00,-2.6,2.6,340,42,2.1,-13.7,1022,-4.1
통영,2024-01-25 0:00,-3,3.1,20,43,2.1,-13.8,1022.1,-4.6
통영,2024-01-25 1:00,-3.5,3.4,20,44,2.1,-14,1022.1,-5.1
통영,2024-01-25 2:00,-4.3,2.6,50,49,2.2,-13.4,1022.6,-5.8
통영,2024-01-25 3:00,-4.4,3.5,50,51,2.3,-13,1022.6,-6.1
통영,2024-01-25 4:00,-4.6,3,50,51,2.2,-13.2,1022.7,-6.4
통영,2024-01-25 5:00,-5.4,2.6,50,56,2.3,-12.8,1022.7,-7.1
통영,2024-01-25 6:00,-5.9,2.4,20,60,2.4,-12.4,1023.2,-7.5
통영,2024-01-25 7:00,-6.3,1.9,50,59,2.3,-13,1023.9,-7.9
통영,2024-01-25 8:00,-6.2,1.3,50,59,2.3,-12.9,1024.2,-7.6
통영,2024-01-25 9:00,-3.8,0.3,0,52,2.4,-12.2,1024.4,-5.9
통영,2024-01-25 10:00,-1.6,3,20,43,2.3,-12.5,1024.3,-2.9
통영,2024-01-25 11:00,0.4,2,50,35,2.2,-13.3,1024.1,0.7
통영,2024-01-25 12:00,2.4,1.4,320,31,2.3,-13,1023.3,4.2
통영,2024-01-25 13:00,3.3,3.7,20,32,2.5,-11.8,1022.3,4.3
통영,2024-01-25 14:00,4.4,3.3,20,28,2.3,-12.5,1021.7,4.4
통영,2024-01-25 15:00,5.8,1.5,180,31,2.9,-10,1021.4,3.9
통영,2024-01-25 16:00,5.4,1.7,250,30,2.7,-10.8,1021.2,3.2
통영,2024-01-25 17:00,4.5,2.7,250,32,2.7,-10.8,1021.8,1.8
통영,2024-01-25 18:00,3,1.9,270,41,3.1,-8.9,1022.4,-0.3
통영,2024-01-25 19:00,1.3,0.3,0,48,3.2,-8.5,1022.9,0.1
통영,2024-01-25 20:00,0.2,1.5,20,51,3.2,-8.7,1023.1,-0.7
통영,2024-01-25 21:00,-0.2,2.8,20,57,3.4,-7.7,1023,-1.3
통영,2024-01-25 22:00,-1,2.7,20,53,3,-9.3,1023.6,-1.9
통영,2024-01-25 23:00,0,3.2,20,40,2.4,-12,1023.8,-2.2
통영,2024-01-26 0:00,-1.1,0.9,50,44,2.5,-11.8,1024.1,-2.9
통영,2024-01-26 1:00,-1,0.6,160,46,2.6,-11.1,1024,-3.4
통영,2024-01-26 2:00,-1.7,2.1,50,47,2.5,-11.5,1024.2,-3.9
통영,2024-01-26 3:00,-2.1,2.6,20,52,2.7,-10.6,1024,-4.4
통영,2024-01-26 4:00,-1.3,3.5,50,44,2.4,-12,1023.7,-4.6
통영,2024-01-26 5:00,-1.7,2.8,20,44,2.4,-12.3,1023.6,-4.8
통영,2024-01-26 6:00,-2.2,1.4,50,48,2.5,-11.7,1023.7,-5.2
통영,2024-01-26 7:00,-1.7,2,50,51,2.8,-10.5,1024.1,-5.2
통영,2024-01-26 8:00,-1.9,1.1,50,53,2.8,-10.2,1024.6,-4.9
통영,2024-01-26 9:00,0,1.9,50,46,2.8,-10.2,1025,-3.5
통영,2024-01-26 10:00,2.6,2.8,50,41,3,-9.3,1025,-1.2
통영,2024-01-26 11:00,4.7,2.6,20,33,2.8,-10.2,1024.9,2.2
통영,2024-01-26 12:00,5.6,1.8,20,31,2.8,-10.2,1024.2,4.5
통영,2024-01-26 13:00,6.5,2.6,180,33,3.2,-8.6,1023.1,8.6
통영,2024-01-26 14:00,7.9,3.4,230,34,3.6,-7,1022.6,8.2
통영,2024-01-26 15:00,7.7,3.4,230,37,3.9,-6.1,1022.7,6.4
통영,2024-01-26 16:00,7.3,2.7,250,38,3.9,-6.1,1022.9,5.2
통영,2024-01-26 17:00,6.5,2.4,250,42,4.1,-5.5,1022.8,3.8
통영,2024-01-26 18:00,4.5,1.5,230,53,4.5,-4.2,1023.2,1.7
통영,2024-01-26 19:00,3.1,0.2,0,60,4.6,-3.9,1023.7,0.1
통영,2024-01-26 20:00,2.2,0.6,50,69,4.9,-2.9,1023.3,0.3
통영,2024-01-26 21:00,1.9,2.2,50,71,5,-2.8,1023.1,0.2
통영,2024-01-26 22:00,1.5,2,50,71,4.9,-3.1,1023.6,-0.2
통영,2024-01-26 23:00,1.3,1.4,20,69,4.6,-3.7,1023.7,-0.7
통영,2024-01-27 0:00,0.7,3.1,50,71,4.6,-3.9,1023.4,-1.1
통영,2024-01-27 1:00,0,1.6,20,70,4.3,-4.8,1023.4,-1.5
통영,2024-01-27 2:00,-0.4,1.7,20,74,4.4,-4.4,1023.3,-1.8
통영,2024-01-27 3:00,-0.3,3,20,71,4.2,-4.9,1023.2,-2.2
통영,2024-01-27 4:00,-0.6,2.7,20,71,4.2,-5.2,1022.7,-2.7
통영,2024-01-27 5:00,-0.7,1.1,50,68,4,-5.8,1023.1,-3.1
통영,2024-01-27 6:00,-0.9,0.4,0,70,4,-5.6,1023.2,-3.4
통영,2024-01-27 7:00,-1.3,0.9,20,73,4.1,-5.5,1023.4,-3.8
통영,2024-01-27 8:00,-1.4,0.9,50,78,4.3,-4.7,1023.7,-3.5
통영,2024-01-27 9:00,0.5,1.9,50,70,4.4,-4.3,1023.7,-2.2
통영,2024-01-27 10:00,4.1,3.1,20,53,4.3,-4.6,1023.9,-0.2
통영,2024-01-27 11:00,6,2.5,200,47,4.4,-4.4,1023.8,1.7
통영,2024-01-27 12:00,6.9,3.7,230,44,4.4,-4.5,1023,8.1
통영,2024-01-27 13:00,8.3,3.2,200,47,5.2,-2.3,1021.8,11
통영,2024-01-27 14:00,8,4,270,41,4.4,-4.4,1021.1,9.7
통영,2024-01-27 15:00,8.9,2.6,250,43,4.9,-3,1020.5,7.9
통영,2024-01-27 16:00,8.2,3.5,270,45,4.9,-3,1020.3,6.7
통영,2024-01-27 17:00,7.7,1.8,270,45,4.7,-3.5,1020.2,5.1
통영,2024-01-27 18:00,5.7,1.4,250,55,5,-2.6,1020.6,2.7
통영,2024-01-27 19:00,4.1,0.2,0,62,5.1,-2.5,1020.4,1
통영,2024-01-27 20:00,3.3,0.6,230,72,5.6,-1.2,1020.3,0.6
통영,2024-01-27 21:00,2.6,1,50,77,5.7,-1,1020.9,0.5
통영,2024-01-27 22:00,2.9,1.9,50,74,5.6,-1.2,1020.6,0.7
통영,2024-01-27 23:00,2.8,2.5,20,74,5.6,-1.3,1020.7,0.8
통영,2024-01-28 0:00,2.5,0.9,20,74,5.4,-1.6,1021,0.6
통영,2024-01-28 1:00,2.1,1.3,20,70,5,-2.8,1020.8,0.5
통영,2024-01-28 2:00,1.8,1.4,50,64,4.5,-4.2,1020.6,0.4
통영,2024-01-28 3:00,1.2,1.8,50,68,4.5,-4,1021,0.3
통영,2024-01-28 4:00,1,2.6,50,59,3.9,-6.1,1020.6,0.2
통영,2024-01-28 5:00,0.8,2.3,20,60,3.9,-6,1020.7,-0.1
통영,2024-01-28 6:00,0.5,2.6,50,54,3.4,-7.7,1020.9,-0.6
통영,2024-01-28 7:00,0.3,0.8,50,54,3.4,-7.9,1021.5,-1.1
통영,2024-01-28 8:00,1.1,2.4,50,53,3.5,-7.4,1022.4,-1.1
통영,2024-01-28 9:00,2.3,3.2,50,50,3.6,-7,1023.2,-0.5
통영,2024-01-28 10:00,4,4.5,50,46,3.8,-6.5,1023.2,0
통영,2024-01-28 11:00,5.4,3.7,50,39,3.5,-7.4,1023.5,4.9
통영,2024-01-28 12:00,7,5.1,20,31,3.1,-9,1023.2,11.6
통영,2024-01-28 13:00,9.3,2.7,270,30,3.5,-7.4,1022.7,12.9
통영,2024-01-28 14:00,8.2,3.3,360,25,2.7,-10.7,1022.2,11.2
통영,2024-01-28 15:00,8.8,2.7,320,30,3.4,-7.8,1022.1,8.7
통영,2024-01-28 16:00,8.7,2.4,320,29,3.3,-8.3,1022.7,7.1
통영,2024-01-28 17:00,7.9,2.5,250,33,3.5,-7.4,1023.2,5.3
통영,2024-01-28 18:00,5.6,1.5,320,42,3.8,-6.3,1024.2,2.7
통영,2024-01-28 19:00,4.9,2.6,360,49,4.2,-4.9,1024.7,1.3
통영,2024-01-28 20:00,3.6,2,20,56,4.4,-4.3,1024.8,0.5
통영,2024-01-28 21:00,2.3,1.3,20,58,4.2,-5.1,1025.4,0.4
통영,2024-01-28 22:00,1.7,2.4,50,63,4.3,-4.6,1025.6,0
통영,2024-01-28 23:00,0.9,1.6,50,63,4.1,-5.3,1026,-0.5
통영,2024-01-29 0:00,0.2,2.5,50,67,4.2,-5.2,1025.9,-0.9
통영,2024-01-29 1:00,-0.3,2.3,50,66,4,-5.8,1025.5,-1.4
통영,2024-01-29 2:00,-0.6,2.5,50,71,4.2,-5.2,1025.4,-1.7
통영,2024-01-29 3:00,-1.2,2.5,50,72,4,-5.6,1025.4,-2.2
통영,2024-01-29 4:00,-1.2,2.1,20,72,4,-5.6,1025.8,-2.6
통영,2024-01-29 5:00,-1.1,2.7,50,69,3.9,-6,1025.7,-2.9
통영,2024-01-29 6:00,-1.5,2.6,50,72,4,-5.8,1025.7,-3.2
통영,2024-01-29 7:00,-1.7,2.2,50,73,3.9,-5.9,1026.4,-3.6
통영,2024-01-29 8:00,-1.6,2.3,50,74,4,-5.6,1026.7,-3.5
통영,2024-01-29 9:00,-0.3,1.5,50,71,4.2,-4.9,1027,-2.3
통영,2024-01-29 10:00,2.9,1.8,50,60,4.5,-4.1,1026.7,-0.4
통영,2024-01-29 11:00,5.3,3,20,46,4.1,-5.4,1026.6,2.1
통영,2024-01-29 12:00,7.4,2.8,230,42,4.3,-4.7,1026.1,10.8
통영,2024-01-29 13:00,7.6,3.4,270,40,4.2,-5.1,1025.1,12.9
통영,2024-01-29 14:00,8.3,3.6,230,42,4.6,-3.8,1024.6,11.2
통영,2024-01-29 15:00,8.1,3.8,270,43,4.6,-3.7,1024.5,8.8
통영,2024-01-29 16:00,7.7,3,250,43,4.5,-4.1,1024.8,7
통영,2024-01-29 17:00,6.9,2.4,270,47,4.7,-3.6,1024.7,5.2
통영,2024-01-29 18:00,4.9,1,320,50,4.3,-4.6,1024.9,2.4
통영,2024-01-29 19:00,3.6,0.9,50,56,4.4,-4.3,1025.5,0.7
통영,2024-01-29 20:00,2.9,0.4,0,63,4.8,-3.4,1025.7,0.4
통영,2024-01-29 21:00,2,0.4,0,72,5.1,-2.5,1026,0
통영,2024-01-29 22:00,1.4,1.6,50,72,4.9,-3.1,1026.2,-0.3
통영,2024-01-29 23:00,1.3,2.1,50,70,4.7,-3.5,1026.4,-0.7
통영,2024-01-30 0:00,0.8,0.7,20,73,4.8,-3.4,1026.5,-0.9
통영,2024-01-30 1:00,0.1,1.9,50,75,4.6,-3.8,1026.5,-1.4
통영,2024-01-30 2:00,-0.2,2.1,20,79,4.8,-3.4,1026.6,-1.7
통영,2024-01-30 3:00,-0.6,2.4,50,76,4.4,-4.3,1026.4,-2.3
통영,2024-01-30 4:00,-0.9,2.6,50,77,4.4,-4.4,1026,-2.7
통영,2024-01-30 5:00,-1.1,1.8,50,74,4.2,-5.1,1026,-3
통영,2024-01-30 6:00,-1.2,2.1,50,75,4.2,-5,1026.1,-3
통영,2024-01-30 7:00,-1.5,2.5,50,77,4.2,-5,1026.4,-3.4
통영,2024-01-30 8:00,-1.4,2.8,50,76,4.2,-5,1027.1,-3.4
통영,2024-01-30 9:00,0,2.9,20,72,4.4,-4.4,1027,-1.8
통영,2024-01-30 10:00,2.5,2.1,360,62,4.5,-4,1027.1,-0.2
통영,2024-01-30 11:00,4.6,2.2,50,55,4.7,-3.6,1026.5,0.7
통영,2024-01-30 12:00,8.3,1.8,50,45,4.9,-2.9,1025.6,9.7
통영,2024-01-30 13:00,10.3,2.6,50,38,4.8,-3.4,1024.5,13.9
통영,2024-01-30 14:00,11.2,2.6,200,40,5.3,-1.9,1023.9,13
통영,2024-01-30 15:00,9.9,2,180,54,6.6,1,1023.7,11.3
통영,2024-01-30 16:00,9.4,2.3,200,61,7.2,2.2,1023.6,9.9
통영,2024-01-30 17:00,8.3,2.5,50,56,6.1,0,1023.8,8.2
통영,2024-01-30 18:00,7.7,1.1,340,58,6.1,0,1024.1,6.7
통영,2024-01-30 19:00,7.1,2.5,50,64,6.4,0.7,1024,5.9
통영,2024-01-30 20:00,6.7,0.8,20,65,6.3,0.5,1024,5.3
통영,2024-01-30 21:00,6.6,0.6,20,65,6.3,0.4,1023.9,5.3
통영,2024-01-30 22:00,6.6,2,50,66,6.4,0.6,1023,5.2
통영,2024-01-30 23:00,6.5,0.4,0,71,6.9,1.6,1022.4,5
통영,2024-01-31 0:00,6.2,1.8,20,72,6.8,1.5,1022.5,5.3
통영,2024-01-31 1:00,6.3,1.9,50,71,6.8,1.4,1022.1,5.2
통영,2024-01-31 2:00,6.1,1.6,50,76,7.1,2.1,1022.3,5.5
통영,2024-01-31 3:00,5.6,0.9,50,89,8.1,3.9,1021.9,5.4
통영,2024-01-31 4:00,5.3,2.4,20,93,8.2,4.2,1021,5.5
통영,2024-01-31 5:00,5.3,2.4,50,95,8.4,4.5,1020.5,5.6
통영,2024-01-31 6:00,5.4,4.1,50,96,8.6,4.8,1020.6,5.6
통영,2024-01-31 7:00,5.4,3,50,95,8.5,4.6,1020.4,5.7
통영,2024-01-31 8:00,5.6,3.8,50,93,8.4,4.5,1021.1,5.7
통영,2024-01-31 9:00,5.7,4.2,50,94,8.6,4.8,1021.1,6.4
통영,2024-01-31 10:00,6.3,2.9,50,92,8.7,5,1021.2,7.7
통영,2024-01-31 11:00,8,2.5,50,87,9.3,5.9,1020.9,11.1
통영,2024-01-31 12:00,9,5.6,50,74,8.5,4.6,1019.9,13.9
통영,2024-01-31 13:00,11.5,2.4,50,63,8.5,4.6,1018.8,16.2
통영,2024-01-31 14:00,13.1,1.9,50,58,8.7,5,1017.9,14.9
통영,2024-01-31 15:00,13.9,1.9,50,57,9,5.5,1016.4,13.5
통영,2024-01-31 16:00,13.9,2.1,200,57,9,5.5,1017,12.9
통영,2024-01-31 17:00,11,2.3,250,74,9.7,6.5,1017.4,10
통영,2024-01-31 18:00,9.2,2.1,50,81,9.4,6.1,1017.6,8.1
통영,2024-01-31 19:00,8.1,2.1,50,88,9.5,6.2,1017.9,6.6
통영,2024-01-31 20:00,8.1,0,0,89,9.5,6.3,1018.2,6.7
통영,2024-01-31 21:00,7.3,0,0,92,9.3,6,1018.2,5.7
통영,2024-01-31 22:00,7.6,0,0,93,9.7,6.5,1018.4,6.7
통영,2024-01-31 23:00,7.5,0,0,95,9.8,6.7,1018.1,7
통영,2024-02-01 0:00,7.7,0,0,95,9.9,6.9,1018.1,7.2
통영,2024-02-01 1:00,7.7,,,96,10,7,1018.2,7.3
통영,2024-02-01 2:00,7.8,,,95,10,7,1017.8,7.3
통영,2024-02-01 3:00,7.7,1.7,20,94,9.8,6.7,1017.6,7.4
통영,2024-02-01 4:00,7.4,2,50,95,9.7,6.6,1017.4,7.3
통영,2024-02-01 5:00,7.4,2.6,20,96,9.8,6.7,1017.9,7.2
통영,2024-02-01 6:00,7.1,2.7,50,94,9.4,6.1,1018.5,7.1
통영,2024-02-01 7:00,6.7,2.7,50,92,9,5.4,1018.6,6.8
통영,2024-02-01 8:00,6,3.7,50,87,8.1,3.9,1019,6.5
통영,2024-02-01 9:00,6.3,2.8,50,81,7.7,3.2,1019.6,6.9
통영,2024-02-01 10:00,6.5,3.5,20,81,7.8,3.4,1020.1,7.1
통영,2024-02-01 11:00,6.9,2.6,50,78,7.7,3.3,1020.3,8.1
통영,2024-02-01 12:00,8.2,3.8,20,73,7.9,3.6,1019.9,11.2
통영,2024-02-01 13:00,8.3,2.8,50,64,7,1.8,1019,10.5
통영,2024-02-01 14:00,8.3,2.6,50,66,7.2,2.3,1018.2,10.4
통영,2024-02-01 15:00,8.4,3.1,50,69,7.6,3,1018.5,9.9
통영,2024-02-01 16:00,8.3,1.5,70,68,7.4,2.7,1018.9,9.5
통영,2024-02-01 17:00,7.9,1.8,50,66,7,1.9,1019.3,8.2
통영,2024-02-01 18:00,7.7,2.5,70,72,7.5,2.9,1019.7,7.2
통영,2024-02-01 19:00,7.7,3.5,50,72,7.5,2.9,1020.5,6.8
통영,2024-02-01 20:00,7.3,1.8,50,77,7.8,3.5,1020.8,6.7
통영,2024-02-01 21:00,6.8,2,70,79,7.8,3.4,1021.5,6.5
통영,2024-02-01 22:00,6.4,3.1,50,80,7.6,3.1,1021.6,6.2
통영,2024-02-01 23:00,6.3,2.3,50,76,7.2,2.3,1021.5,5.9
통영,2024-02-02 0:00,6.1,2.2,70,75,7,1.9,1021.8,5.8
통영,2024-02-02 1:00,5.8,2.5,70,74,6.8,1.5,1021.8,5.5
통영,2024-02-02 2:00,5.7,2.9,70,75,6.9,1.6,1021.9,5.3
통영,2024-02-02 3:00,5.7,2.4,70,73,6.7,1.2,1021.6,5.2
통영,2024-02-02 4:00,5.5,3.1,50,74,6.7,1.2,1021,5.2
통영,2024-02-02 5:00,5.5,2.3,50,75,6.8,1.4,1021.3,5.1
통영,2024-02-02 6:00,5.5,3.2,50,75,6.8,1.4,1021.8,5.1
통영,2024-02-02 7:00,5.3,3.8,50,74,6.6,1,1022.5,5
통영,2024-02-02 8:00,5,4.9,50,77,6.7,1.2,1022.6,5
통영,2024-02-02 9:00,5.6,4.1,50,75,6.8,1.5,1023.1,6.7
통영,2024-02-02 10:00,6.2,3.9,50,72,6.8,1.5,1023.2,8.8
통영,2024-02-02 11:00,7.6,4.6,50,65,6.8,1.4,1023.5,12.2
통영,2024-02-02 12:00,8.4,4.2,50,64,7,1.9,1023.2,14.1
통영,2024-02-02 13:00,8.8,3.5,50,65,7.3,2.5,1022.4,14
통영,2024-02-02 14:00,9.8,3.5,50,62,7.5,2.8,1021.8,13.8
통영,2024-02-02 15:00,9.4,2.9,50,63,7.4,2.7,1022.2,13.6
통영,2024-02-02 16:00,9.8,1.7,50,62,7.5,2.8,1022.4,12.8
통영,2024-02-02 17:00,10,2.3,200,64,7.8,3.4,1022,9.8
통영,2024-02-02 18:00,7.8,0.4,0,70,7.4,2.6,1023.1,6.9
통영,2024-02-02 19:00,6.9,1.9,50,77,7.6,3.1,1023.9,6.7
통영,2024-02-02 20:00,6.3,2.5,50,80,7.6,3,1023.9,5.1
통영,2024-02-02 21:00,5.6,2.6,50,85,7.7,3.2,1024.2,4
통영,2024-02-02 22:00,5.9,2.7,50,85,7.8,3.5,1024.5,3.5
통영,2024-02-02 23:00,5.3,2.8,50,86,7.6,3.1,1024.4,3.2
통영,2024-02-03 0:00,5.1,2.5,50,86,7.5,2.9,1024.3,2.8
통영,2024-02-03 1:00,4.9,2.7,50,85,7.3,2.5,1024.8,2.5
통영,2024-02-03 2:00,5.2,3.1,50,84,7.4,2.7,1025,2.5
통영,2024-02-03 3:00,5.7,3.3,50,81,7.4,2.6,1024.5,3.4
통영,2024-02-03 4:00,6.1,3,50,79,7.4,2.7,1024.2,4.6
통영,2024-02-03 5:00,6.4,3.8,50,75,7.2,2.2,1024.3,4.9
통영,2024-02-03 6:00,6.4,3.1,50,73,7,1.9,1024.4,4.9
통영,2024-02-03 7:00,6.4,3.5,50,72,6.9,1.7,1025,5
통영,2024-02-03 8:00,6.3,3.2,50,71,6.8,1.4,1024.6,5.1
통영,2024-02-03 9:00,6.9,4.1,50,68,6.7,1.3,1024.5,6.7
통영,2024-02-03 10:00,7.8,3.9,50,66,7,1.8,1024.5,8.6
통영,2024-02-03 11:00,8.4,5.2,50,65,7.1,2.1,1024.6,10.6
통영,2024-02-03 12:00,8.7,3.8,50,66,7.4,2.6,1023.8,11.1
통영,2024-02-03 13:00,9,2.7,50,68,7.7,3.3,1022.7,11.3
통영,2024-02-03 14:00,9.1,2.4,50,67,7.7,3.2,1022.2,10
통영,2024-02-03 15:00,8.9,1.8,50,69,7.8,3.5,1021.6,9.8
통영,2024-02-03 16:00,8.6,1.3,90,72,8,3.8,1021.1,9.9
통영,2024-02-03 17:00,7.8,1.3,70,78,8.2,4.1,1020.9,8.5
통영,2024-02-03 18:00,7.3,2.6,50,80,8.1,4,1020.8,7.2
통영,2024-02-03 19:00,7.2,1.8,50,78,7.9,3.6,1021.3,6.8
통영,2024-02-03 20:00,6.5,3,50,86,8.3,4.3,1021.8,6.5
통영,2024-02-03 21:00,5.8,4.2,20,92,8.4,4.5,1022,6.3
통영,2024-02-03 22:00,5.6,3.6,50,93,8.4,4.5,1021.8,6.2
통영,2024-02-03 23:00,5.4,4.2,50,93,8.3,4.3,1021.7,6.1
통영,2024-02-04 0:00,5.1,4.2,50,92,8.1,3.9,1021.7,5.8
통영,2024-02-04 1:00,5.1,5.5,50,90,7.8,3.5,1021.4,5.5
통영,2024-02-04 2:00,5.2,4.6,50,89,7.8,3.5,1020.9,5.4
통영,2024-02-04 3:00,5.4,3.9,50,86,7.7,3.2,1021,5.2
통영,2024-02-04 4:00,5.5,5.1,50,85,7.6,3.1,1020.9,5.2
통영,2024-02-04 5:00,5.4,4.3,50,86,7.7,3.2,1020.6,5
통영,2024-02-04 6:00,5.4,4.6,50,86,7.7,3.2,1020.7,4.6
통영,2024-02-04 7:00,5.4,3.9,50,86,7.7,3.2,1021,4.4
통영,2024-02-04 8:00,5.7,3.8,50,84,7.7,3.2,1022.3,5.4
통영,2024-02-04 9:00,7.2,3.7,50,81,8.2,4.1,1022,7.8
통영,2024-02-04 10:00,7.9,3.4,50,78,8.2,4.2,1022.1,10
통영,2024-02-04 11:00,9.4,3.9,50,71,8.3,4.3,1022.6,14.1
통영,2024-02-04 12:00,12,4.4,50,65,9.1,5.6,1021.3,18.8
통영,2024-02-04 13:00,11.1,3.7,50,64,8.4,4.5,1020.7,16.3
통영,2024-02-04 14:00,10.2,2.2,50,65,8.1,3.9,1020.6,12.9
통영,2024-02-04 15:00,10.3,1.9,110,65,8.1,3.9,1020,11.9
통영,2024-02-04 16:00,9.8,1,110,66,8,3.7,1020.1,10.5
통영,2024-02-04 17:00,9.3,2,70,67,7.8,3.4,1020.2,9.2
통영,2024-02-04 18:00,8.9,2.1,70,69,7.8,3.5,1019.9,8.1
통영,2024-02-04 19:00,8.5,2.4,70,72,8,3.7,1019.8,7.8
통영,2024-02-04 20:00,8.2,2.9,70,73,7.9,3.6,1019.2,7.6
통영,2024-02-04 21:00,8.1,2.8,50,74,8,3.7,1019.4,7.4
통영,2024-02-04 22:00,7.3,2.5,50,83,8.4,4.5,1020,7.2
통영,2024-02-04 23:00,6.5,3.1,50,90,8.7,4.9,1018.7,6.9
통영,2024-02-05 0:00,6.3,5.1,50,93,8.8,5.2,1019.1,6.7
통영,2024-02-05 1:00,5.9,4.4,50,94,8.7,5,1018.3,6.5
통영,2024-02-05 2:00,5.9,3.1,50,93,8.6,4.8,1016,6.4
통영,2024-02-05 3:00,6.2,3.6,50,93,8.8,5.1,1014.4,6.5
통영,2024-02-05 4:00,6.8,3.6,70,92,9,5.5,1012.5,6.6
통영,2024-02-05 5:00,7.5,3.2,70,88,9.1,5.6,1011.8,6.9
통영,2024-02-05 6:00,7.6,3.9,70,88,9.2,5.7,1010.6,7
통영,2024-02-05 7:00,7.1,4.4,50,90,9,5.5,1010.9,7
통영,2024-02-05 8:00,6.9,3.2,50,91,9,5.5,1010.6,6.9
통영,2024-02-05 9:00,7,3.7,50,89,8.9,5.3,1011,7.3
통영,2024-02-05 10:00,7,4,50,89,8.9,5.3,1011.2,7.9
통영,2024-02-05 11:00,7.1,5,50,88,8.8,5.2,1011.2,8.3
통영,2024-02-05 12:00,7.4,5.9,50,84,8.6,4.8,1011.6,8.4
통영,2024-02-05 13:00,7.1,5,50,91,9.2,5.7,1011.6,9.1
통영,2024-02-05 14:00,7.5,3.9,50,91,9.4,6.1,1011.8,10
통영,2024-02-05 15:00,7.7,2,90,82,8.6,4.8,1012.6,9.5
통영,2024-02-05 16:00,7.8,2.4,50,79,8.3,4.3,1013.7,9.1
통영,2024-02-05 17:00,7.3,2.9,20,78,8,3.7,1015.4,8
통영,2024-02-05 18:00,7.1,0.9,340,78,7.8,3.5,1016.8,7.2
통영,2024-02-05 19:00,6.7,2.1,20,84,8.2,4.1,1017.5,6.5
통영,2024-02-05 20:00,6.4,2.8,50,83,8,3.7,1017.8,6.3
통영,2024-02-05 21:00,6.2,3.3,50,80,7.5,2.9,1018.6,6.1
통영,2024-02-05 22:00,6,2.6,50,77,7.2,2.2,1019.5,5.9
통영,2024-02-05 23:00,5.7,1.7,50,79,7.2,2.3,1019.7,5.7
통영,2024-02-06 0:00,5.2,1.7,50,81,7.1,2.1,1019.9,5.5
통영,2024-02-06 1:00,5.1,2,50,79,6.9,1.7,1020,5.4
통영,2024-02-06 2:00,4.9,2.1,20,79,6.8,1.5,1020.2,5.3
통영,2024-02-06 3:00,4.7,2.3,50,81,6.9,1.7,1019.9,5.1
통영,2024-02-06 4:00,4.5,1.6,50,80,6.7,1.3,1019.9,5
통영,2024-02-06 5:00,4.3,2.4,50,82,6.8,1.4,1020.3,4.8
통영,2024-02-06 6:00,4.3,2.3,20,81,6.7,1.3,1020.6,4.6
통영,2024-02-06 7:00,4.3,2.8,50,83,6.9,1.6,1021,4.7
통영,2024-02-06 8:00,4.3,3.4,50,82,6.8,1.4,1021.4,5
통영,2024-02-06 9:00,4.7,3.5,50,82,7,1.8,1021.4,6.4
통영,2024-02-06 10:00,5.3,2.9,50,80,7.1,2.1,1021.8,8.6
통영,2024-02-06 11:00,6.2,1.2,360,75,7.1,2,1021.8,11.4
통영,2024-02-06 12:00,7.1,1.2,360,71,7.1,2.1,1021.2,12.9
통영,2024-02-06 13:00,8.1,3,20,69,7.4,2.7,1019.9,14.2
통영,2024-02-06 14:00,7.5,0.7,320,71,7.3,2.5,1019.2,11.8
통영,2024-02-06 15:00,6.9,1.8,90,71,7,1.9,1019,9.9
통영,2024-02-06 16:00,6.9,1.8,20,74,7.3,2.5,1018.8,9.3
통영,2024-02-06 17:00,6.6,1.4,50,75,7.3,2.4,1018.9,8.3
통영,2024-02-06 18:00,6.1,1.8,50,78,7.3,2.5,1019.1,7.3
통영,2024-02-06 19:00,5.7,1.6,70,80,7.3,2.5,1019.3,6.7
통영,2024-02-06 20:00,5.6,1.6,50,82,7.4,2.7,1019.3,6.5
통영,2024-02-06 21:00,5.3,1.3,50,83,7.4,2.6,1019.7,6
통영,2024-02-06 22:00,5.5,2.9,20,79,7.1,2.1,1019.5,5.9
통영,2024-02-06 23:00,5,3.1,20,75,6.5,0.9,1019.5,4.5
통영,2024-02-07 0:00,3.7,1.7,50,77,6.1,0,1019.3,2.6
통영,2024-02-07 1:00,2.9,1.3,20,82,6.2,0.1,1019.1,1.6
